lat,lon,elevation_m,in_camp,unix_time,distance_from_camp_m
-3.575186145,35.12334081,1080,1,1520743275,60.7959
-3.575186145,35.12334081,1080,1,1520743280,60.7959
-3.575185977,35.12334081,1080,1,1520743285,60.7966
-3.575185977,35.12334073,1080,1,1520743290,60.8059
-3.575185893,35.12334073,1080,1,1520743295,60.8063
-3.575185893,35.12334073,1080,1,1520743300,60.8063
-3.575185893,35.12334073,1080,1,1520743305,60.8063
-3.57518581,35.12334073,1080,1,1520743310,60.8067
-3.57518581,35.12334073,1080,1,1520743315,60.8067
-3.575185726,35.12334073,1080,1,1520743320,60.807
-3.575185726,35.12334073,1080,1,1520743325,60.807
-3.575185642,35.12334056,1080,1,1520743330,60.826
-3.575185474,35.12334056,1080,1,1520743335,60.8268
-3.575185474,35.12334056,1080,1,1520743340,60.8268
-3.575185391,35.12334056,1080,1,1520743345,60.8272
-3.575185307,35.12334048,1080,1,1520743350,60.8368
-3.575185307,35.12334048,1080,1,1520743355,60.8368
-3.575185223,35.12334039,1080,1,1520743360,60.8465
-3.575185223,35.12334039,1080,1,1520743365,60.8465
-3.575185139,35.12334031,1080,1,1520743370,60.8562
-3.575185139,35.12334031,1080,1,1520743375,60.8562
-3.575184971,35.12334023,1080,1,1520743380,60.8663
-3.575184971,35.12334023,1080,1,1520743385,60.8663
-3.575184888,35.12334023,1080,1,1520743390,60.8667
-3.575184888,35.12334006,1080,1,1520743395,60.8853
-3.575184888,35.12334023,1080,1,1520743400,60.8667
-3.575184804,35.12334006,1080,1,1520743405,60.8857
-3.575184804,35.12334006,1080,1,1520743410,60.8857
-3.575184804,35.12334006,1080,1,1520743415,60.8857
-3.57518472,35.12334006,1080,1,1520743420,60.8861
-3.57518472,35.12333997,1080,1,1520743425,60.8954
-3.57518472,35.12333997,1080,1,1520743430,60.8954
-3.57518472,35.12333989,1080,1,1520743435,60.9047
-3.575184217,35.12333964,1080,1,1520743440,60.935
-3.575183882,35.12333897,1080,1,1520743445,61.011
-3.575183882,35.12333897,1080,1,1520743450,61.011
-3.575183882,35.12333897,1080,1,1520743455,61.011
-3.575183798,35.12333888,1080,1,1520743460,61.0207
-3.575183714,35.12333888,1080,1,1520743465,61.0211
-3.57518363,35.1233388,1080,1,1520743470,61.0308
